Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2026-03-11T04:00Z,51,51,low
2026-03-11T04:30Z,49,49,low
2026-03-11T05:00Z,50,50,low
2026-03-11T05:30Z,55,55,low
2026-03-11T06:00Z,59,48,low
2026-03-11T06:30Z,71,52,low
2026-03-11T07:00Z,71,56,low
2026-03-11T07:30Z,69,57,low
2026-03-11T08:00Z,65,59,low
2026-03-11T08:30Z,56,59,low
2026-03-11T09:00Z,52,50,low
2026-03-11T09:30Z,47,50,low
2026-03-11T10:00Z,45,46,low
2026-03-11T10:30Z,43,44,low
2026-03-11T11:00Z,41,41,low
2026-03-11T11:30Z,41,37,low
2026-03-11T12:00Z,39,36,low
2026-03-11T12:30Z,37,35,low
2026-03-11T13:00Z,40,31,low
2026-03-11T13:30Z,40,30,low
2026-03-11T14:00Z,45,33,low
2026-03-11T14:30Z,48,34,low
2026-03-11T15:00Z,52,39,low
2026-03-11T15:30Z,58,44,low
2026-03-11T16:00Z,62,48,low
2026-03-11T16:30Z,79,57,low
2026-03-11T17:00Z,89,73,low
2026-03-11T17:30Z,103,81,moderate
2026-03-11T18:00Z,111,90,moderate
2026-03-11T18:30Z,117,93,moderate
2026-03-11T19:00Z,112,105,moderate
2026-03-11T19:30Z,105,100,moderate
2026-03-11T20:00Z,96,92,moderate
2026-03-11T20:30Z,80,86,low
2026-03-11T21:00Z,81,82,low
2026-03-11T21:30Z,76,73,low
2026-03-11T22:00Z,86,72,low
2026-03-11T22:30Z,75,73,low
2026-03-11T23:00Z,79,76,low
2026-03-11T23:30Z,78,72,low
2026-03-12T00:00Z,79,64,low
2026-03-12T00:30Z,78,62,low
2026-03-12T01:00Z,68,68,low
2026-03-12T01:30Z,62,71,low
2026-03-12T02:00Z,56,62,low
2026-03-12T02:30Z,52,59,low
2026-03-12T03:00Z,51,58,low
2026-03-12T03:30Z,51,46,low
2026-03-12T04:00Z,51,47,low
2026-03-12T04:30Z,50,45,low
2026-03-12T05:00Z,54,48,low
2026-03-12T05:30Z,63,41,low
2026-03-12T06:00Z,70,43,low
2026-03-12T06:30Z,81,58,low
2026-03-12T07:00Z,66,66,low
2026-03-12T07:30Z,66,73,low
2026-03-12T08:00Z,60,50,low
2026-03-12T08:30Z,63,51,low
2026-03-12T09:00Z,70,50,low
2026-03-12T09:30Z,73,56,low
2026-03-12T10:00Z,73,66,low
2026-03-12T10:30Z,70,69,low
2026-03-12T11:00Z,70,74,low
2026-03-12T11:30Z,69,65,low
2026-03-12T12:00Z,65,61,low
2026-03-12T12:30Z,65,71,low
2026-03-12T13:00Z,68,66,low
2026-03-12T13:30Z,66,64,low
2026-03-12T14:00Z,68,63,low
2026-03-12T14:30Z,68,60,low
2026-03-12T15:00Z,71,66,low
2026-03-12T15:30Z,78,57,low
2026-03-12T16:00Z,79,65,low
2026-03-12T16:30Z,89,68,low
2026-03-12T17:00Z,93,90,moderate
2026-03-12T17:30Z,95,104,moderate
2026-03-12T18:00Z,95,88,moderate
2026-03-12T18:30Z,93,92,moderate
2026-03-12T19:00Z,94,95,moderate
2026-03-12T19:30Z,93,81,moderate
2026-03-12T20:00Z,93,94,moderate
2026-03-12T20:30Z,84,83,low
2026-03-12T21:00Z,72,80,low
2026-03-12T21:30Z,59,85,low
2026-03-12T22:00Z,59,68,low
2026-03-12T22:30Z,54,56,low
2026-03-12T23:00Z,46,44,low
2026-03-12T23:30Z,41,42,low
2026-03-13T00:00Z,44,41,low
2026-03-13T00:30Z,50,40,low
2026-03-13T01:00Z,45,38,low
2026-03-13T01:30Z,41,52,low
2026-03-13T02:00Z,40,38,low
2026-03-13T02:30Z,40,39,low
2026-03-13T03:00Z,41,38,low
2026-03-13T03:30Z,40,44,low
2026-03-13T04:00Z,39,39,low
2026-03-13T04:30Z,37,35,low
2026-03-13T05:00Z,37,36,low
2026-03-13T05:30Z,44,38,low
2026-03-13T06:00Z,47,35,low
2026-03-13T06:30Z,56,40,low
2026-03-13T07:00Z,57,45,low
2026-03-13T07:30Z,60,46,low
2026-03-13T08:00Z,66,48,low
2026-03-13T08:30Z,63,51,low
2026-03-13T09:00Z,61,56,low
2026-03-13T09:30Z,58,59,low
2026-03-13T10:00Z,57,57,low
2026-03-13T10:30Z,53,58,low
2026-03-13T11:00Z,48,57,low
2026-03-13T11:30Z,47,55,low
2026-03-13T12:00Z,53,43,low
2026-03-13T12:30Z,51,43,low
2026-03-13T13:00Z,51,51,low
2026-03-13T13:30Z,56,51,low
2026-03-13T14:00Z,53,46,low
2026-03-13T14:30Z,55,47,low
2026-03-13T15:00Z,59,51,low
2026-03-13T15:30Z,72,54,low
2026-03-13T16:00Z,94,57,moderate
2026-03-13T16:30Z,113,79,moderate
2026-03-13T17:00Z,125,107,moderate
2026-03-13T17:30Z,134,126,moderate
2026-03-13T18:00Z,143,141,moderate
2026-03-13T18:30Z,149,154,moderate
2026-03-13T19:00Z,149,149,moderate
2026-03-13T19:30Z,151,150,moderate
2026-03-13T20:00Z,156,145,moderate
2026-03-13T20:30Z,156,157,moderate
2026-03-13T21:00Z,151,158,moderate
2026-03-13T21:30Z,152,160,moderate
2026-03-13T22:00Z,150,153,moderate
2026-03-13T22:30Z,143,153,moderate
2026-03-13T23:00Z,129,144,moderate
2026-03-13T23:30Z,121,141,moderate
2026-03-14T00:00Z,123,133,moderate
2026-03-14T00:30Z,125,143,moderate
2026-03-14T01:00Z,128,131,moderate
2026-03-14T01:30Z,126,124,moderate
2026-03-14T02:00Z,128,129,moderate
2026-03-14T02:30Z,128,131,moderate
2026-03-14T03:00Z,127,131,moderate
2026-03-14T03:30Z,127,138,moderate
2026-03-14T04:00Z,124,133,moderate
2026-03-14T04:30Z,124,134,moderate
2026-03-14T05:00Z,125,133,moderate
2026-03-14T05:30Z,124,131,moderate
2026-03-14T06:00Z,129,141,moderate
2026-03-14T06:30Z,131,145,moderate
2026-03-14T07:00Z,135,140,moderate
2026-03-14T07:30Z,130,120,moderate
2026-03-14T08:00Z,126,136,moderate
2026-03-14T08:30Z,118,131,moderate
2026-03-14T09:00Z,107,123,moderate
2026-03-14T09:30Z,98,113,moderate
2026-03-14T10:00Z,93,101,moderate
2026-03-14T10:30Z,84,89,low
2026-03-14T11:00Z,75,90,low
2026-03-14T11:30Z,79,78,low
2026-03-14T12:00Z,77,73,low
2026-03-14T12:30Z,78,79,low
2026-03-14T13:00Z,82,74,low
2026-03-14T13:30Z,84,75,low
2026-03-14T14:00Z,92,85,moderate
2026-03-14T14:30Z,99,88,moderate
2026-03-14T15:00Z,113,97,moderate
2026-03-14T15:30Z,136,111,moderate
2026-03-14T16:00Z,159,121,moderate
2026-03-14T16:30Z,176,168,high
2026-03-14T17:00Z,188,186,high
2026-03-14T17:30Z,200,211,high
2026-03-14T18:00Z,216,220,high
2026-03-14T18:30Z,219,215,high
2026-03-14T19:00Z,216,236,high
2026-03-14T19:30Z,208,236,high
2026-03-14T20:00Z,207,239,high
2026-03-14T20:30Z,210,228,high
2026-03-14T21:00Z,206,220,high
2026-03-14T21:30Z,198,221,high
2026-03-14T22:00Z,190,212,high
2026-03-14T22:30Z,177,201,high
2026-03-14T23:00Z,171,186,high
2026-03-14T23:30Z,148,173,moderate
2026-03-15T00:00Z,143,170,moderate
2026-03-15T00:30Z,143,163,moderate
2026-03-15T01:00Z,139,148,moderate
2026-03-15T01:30Z,131,137,moderate
2026-03-15T02:00Z,120,126,moderate
2026-03-15T02:30Z,112,120,moderate
2026-03-15T03:00Z,93,110,moderate
2026-03-15T03:30Z,82,105,low
2026-03-15T04:00Z,91,86,moderate
2026-03-15T04:30Z,89,76,low
2026-03-15T05:00Z,93,85,moderate
2026-03-15T05:30Z,90,87,moderate
2026-03-15T06:00Z,90,89,moderate
2026-03-15T06:30Z,85,87,low
2026-03-15T07:00Z,74,80,low
2026-03-15T07:30Z,63,74,low
2026-03-15T08:00Z,51,70,low
2026-03-15T08:30Z,40,60,low
2026-03-15T09:00Z,36,45,low
2026-03-15T09:30Z,35,38,low
2026-03-15T10:00Z,35,30,low
2026-03-15T10:30Z,33,30,low
2026-03-15T11:00Z,29,31,low
2026-03-15T11:30Z,30,36,low
2026-03-15T12:00Z,32,24,low
2026-03-15T12:30Z,32,25,low
2026-03-15T13:00Z,35,25,low
2026-03-15T13:30Z,44,23,low
2026-03-15T14:00Z,50,27,low
2026-03-15T14:30Z,55,29,low
