Datetime (UTC),Actual Carbon Intensity (gCO2/kWh),Forecast Carbon Intensity (gCO2/kWh),Index
2025-12-01T00:00Z,69,86,low
2025-12-01T00:30Z,73,84,low
2025-12-01T01:00Z,70,82,low
2025-12-01T01:30Z,65,80,low
2025-12-01T02:00Z,63,79,low
2025-12-01T02:30Z,60,77,low
2025-12-01T03:00Z,57,76,low
2025-12-01T03:30Z,55,77,low
2025-12-01T04:00Z,55,77,low
2025-12-01T04:30Z,56,78,low
2025-12-01T05:00Z,60,78,low
2025-12-01T05:30Z,70,78,low
2025-12-01T06:00Z,88,81,low
2025-12-01T06:30Z,112,86,moderate
2025-12-01T07:00Z,130,92,moderate
2025-12-01T07:30Z,141,106,moderate
2025-12-01T08:00Z,136,116,moderate
2025-12-01T08:30Z,138,115,moderate
2025-12-01T09:00Z,143,115,moderate
2025-12-01T09:30Z,143,114,moderate
2025-12-01T10:00Z,141,113,moderate
2025-12-01T10:30Z,143,115,moderate
2025-12-01T11:00Z,142,117,moderate
2025-12-01T11:30Z,143,117,moderate
2025-12-01T12:00Z,147,117,moderate
2025-12-01T12:30Z,146,119,moderate
2025-12-01T13:00Z,141,119,moderate
2025-12-01T13:30Z,143,126,moderate
2025-12-01T14:00Z,140,129,moderate
2025-12-01T14:30Z,137,133,moderate
2025-12-01T15:00Z,131,136,moderate
2025-12-01T15:30Z,132,140,moderate
2025-12-01T16:00Z,135,140,moderate
2025-12-01T16:30Z,138,151,moderate
2025-12-01T17:00Z,139,142,moderate
2025-12-01T17:30Z,137,144,moderate
2025-12-01T18:00Z,139,144,moderate
2025-12-01T18:30Z,135,143,moderate
2025-12-01T19:00Z,129,142,moderate
2025-12-01T19:30Z,128,139,moderate
2025-12-01T20:00Z,118,129,moderate
2025-12-01T20:30Z,108,128,moderate
2025-12-01T21:00Z,91,122,low
2025-12-01T21:30Z,74,113,low
2025-12-01T22:00Z,66,91,low
2025-12-01T22:30Z,62,73,low
2025-12-01T23:00Z,57,58,low
2025-12-01T23:30Z,54,54,low
2025-12-02T00:00Z,52,54,low
2025-12-02T00:30Z,53,54,low
2025-12-02T01:00Z,51,50,low
2025-12-02T01:30Z,51,54,low
2025-12-02T02:00Z,54,54,low
2025-12-02T02:30Z,54,50,low
2025-12-02T03:00Z,53,53,low
2025-12-02T03:30Z,54,53,low
2025-12-02T04:00Z,52,52,low
2025-12-02T04:30Z,52,56,low
2025-12-02T05:00Z,55,52,low
2025-12-02T05:30Z,63,52,low
2025-12-02T06:00Z,88,56,low
2025-12-02T06:30Z,111,72,moderate
2025-12-02T07:00Z,135,89,moderate
2025-12-02T07:30Z,146,140,moderate
2025-12-02T08:00Z,149,146,moderate
2025-12-02T08:30Z,152,141,moderate
2025-12-02T09:00Z,144,149,moderate
2025-12-02T09:30Z,139,150,moderate
2025-12-02T10:00Z,138,140,moderate
2025-12-02T10:30Z,134,139,moderate
2025-12-02T11:00Z,132,139,moderate
2025-12-02T11:30Z,133,139,moderate
2025-12-02T12:00Z,138,134,moderate
2025-12-02T12:30Z,140,137,moderate
2025-12-02T13:00Z,143,146,moderate
2025-12-02T13:30Z,151,148,moderate
2025-12-02T14:00Z,163,159,moderate
2025-12-02T14:30Z,171,165,moderate
2025-12-02T15:00Z,177,176,moderate
2025-12-02T15:30Z,179,181,moderate
2025-12-02T16:00Z,182,187,high
2025-12-02T16:30Z,184,184,high
2025-12-02T17:00Z,192,188,high
2025-12-02T17:30Z,192,189,high
2025-12-02T18:00Z,196,195,high
2025-12-02T18:30Z,197,189,high
2025-12-02T19:00Z,189,197,high
2025-12-02T19:30Z,188,196,high
2025-12-02T20:00Z,184,191,high
2025-12-02T20:30Z,185,190,high
2025-12-02T21:00Z,186,184,high
2025-12-02T21:30Z,182,179,high
2025-12-02T22:00Z,175,182,moderate
2025-12-02T22:30Z,167,162,moderate
2025-12-02T23:00Z,149,162,moderate
2025-12-02T23:30Z,144,161,moderate
2025-12-03T00:00Z,144,141,moderate
2025-12-03T00:30Z,149,171,moderate
2025-12-03T01:00Z,151,150,moderate
2025-12-03T01:30Z,152,154,moderate
2025-12-03T02:00Z,150,155,moderate
2025-12-03T02:30Z,150,158,moderate
2025-12-03T03:00Z,150,156,moderate
2025-12-03T03:30Z,151,151,moderate
2025-12-03T04:00Z,154,149,moderate
2025-12-03T04:30Z,157,163,moderate
2025-12-03T05:00Z,173,155,moderate
2025-12-03T05:30Z,181,178,high
2025-12-03T06:00Z,198,194,high
2025-12-03T06:30Z,212,203,high
2025-12-03T07:00Z,214,225,high
2025-12-03T07:30Z,215,224,high
2025-12-03T08:00Z,213,220,high
2025-12-03T08:30Z,212,220,high
2025-12-03T09:00Z,202,213,high
2025-12-03T09:30Z,198,221,high
2025-12-03T10:00Z,195,213,high
2025-12-03T10:30Z,197,204,high
2025-12-03T11:00Z,197,191,high
2025-12-03T11:30Z,194,198,high
2025-12-03T12:00Z,189,195,high
2025-12-03T12:30Z,188,198,high
2025-12-03T13:00Z,184,194,high
2025-12-03T13:30Z,185,194,high
2025-12-03T14:00Z,188,193,high
2025-12-03T14:30Z,192,198,high
2025-12-03T15:00Z,197,206,high
2025-12-03T15:30Z,201,213,high
2025-12-03T16:00Z,203,217,high
2025-12-03T16:30Z,203,221,high
2025-12-03T17:00Z,204,220,high
2025-12-03T17:30Z,202,209,high
2025-12-03T18:00Z,201,206,high
2025-12-03T18:30Z,200,204,high
2025-12-03T19:00Z,197,204,high
2025-12-03T19:30Z,190,200,high
2025-12-03T20:00Z,183,197,high
2025-12-03T20:30Z,172,187,moderate
2025-12-03T21:00Z,157,179,moderate
2025-12-03T21:30Z,145,173,moderate
2025-12-03T22:00Z,126,137,moderate
2025-12-03T22:30Z,115,131,moderate
2025-12-03T23:00Z,97,118,low
2025-12-03T23:30Z,86,107,low
2025-12-04T00:00Z,87,96,low
2025-12-04T00:30Z,86,89,low
2025-12-04T01:00Z,85,82,low
2025-12-04T01:30Z,84,79,low
2025-12-04T02:00Z,82,82,low
2025-12-04T02:30Z,78,77,low
2025-12-04T03:00Z,74,82,low
2025-12-04T03:30Z,71,79,low
2025-12-04T04:00Z,71,75,low
2025-12-04T04:30Z,70,72,low
2025-12-04T05:00Z,71,69,low
2025-12-04T05:30Z,81,71,low
2025-12-04T06:00Z,93,73,low
2025-12-04T06:30Z,116,86,moderate
2025-12-04T07:00Z,138,99,moderate
2025-12-04T07:30Z,146,117,moderate
2025-12-04T08:00Z,150,138,moderate
2025-12-04T08:30Z,151,143,moderate
2025-12-04T09:00Z,154,150,moderate
2025-12-04T09:30Z,155,155,moderate
2025-12-04T10:00Z,160,156,moderate
2025-12-04T10:30Z,166,166,moderate
2025-12-04T11:00Z,165,166,moderate
2025-12-04T11:30Z,163,167,moderate
2025-12-04T12:00Z,163,167,moderate
2025-12-04T12:30Z,161,172,moderate
2025-12-04T13:00Z,163,171,moderate
2025-12-04T13:30Z,166,170,moderate
2025-12-04T14:00Z,174,170,moderate
2025-12-04T14:30Z,177,169,moderate
2025-12-04T15:00Z,177,170,moderate
2025-12-04T15:30Z,178,179,moderate
2025-12-04T16:00Z,178,189,moderate
2025-12-04T16:30Z,183,194,high
2025-12-04T17:00Z,186,185,high
2025-12-04T17:30Z,188,192,high
2025-12-04T18:00Z,187,194,high
2025-12-04T18:30Z,189,195,high
2025-12-04T19:00Z,188,196,high
2025-12-04T19:30Z,192,193,high
2025-12-04T20:00Z,195,200,high
2025-12-04T20:30Z,191,194,high
2025-12-04T21:00Z,179,193,moderate
2025-12-04T21:30Z,175,187,moderate
2025-12-04T22:00Z,171,183,moderate
2025-12-04T22:30Z,168,164,moderate
2025-12-04T23:00Z,160,169,moderate
2025-12-04T23:30Z,154,158,moderate
2025-12-05T00:00Z,154,149,moderate
2025-12-05T00:30Z,156,169,moderate
2025-12-05T01:00Z,154,166,moderate
2025-12-05T01:30Z,155,164,moderate
2025-12-05T02:00Z,157,156,moderate
2025-12-05T02:30Z,158,155,moderate
2025-12-05T03:00Z,158,167,moderate
2025-12-05T03:30Z,157,160,moderate
2025-12-05T04:00Z,161,165,moderate
2025-12-05T04:30Z,162,168,moderate
2025-12-05T05:00Z,178,176,moderate
2025-12-05T05:30Z,189,175,high
2025-12-05T06:00Z,214,192,high
2025-12-05T06:30Z,221,212,high
2025-12-05T07:00Z,215,237,high
2025-12-05T07:30Z,220,234,high
2025-12-05T08:00Z,210,227,high
2025-12-05T08:30Z,207,223,high
2025-12-05T09:00Z,195,216,high
2025-12-05T09:30Z,188,209,high
2025-12-05T10:00Z,187,199,high
2025-12-05T10:30Z,178,185,moderate
2025-12-05T11:00Z,166,185,moderate
2025-12-05T11:30Z,157,174,moderate
2025-12-05T12:00Z,150,168,moderate
2025-12-05T12:30Z,143,151,moderate
2025-12-05T13:00Z,136,145,moderate
2025-12-05T13:30Z,129,136,moderate
2025-12-05T14:00Z,127,117,moderate
2025-12-05T14:30Z,128,124,moderate
2025-12-05T15:00Z,127,123,moderate
2025-12-05T15:30Z,130,126,moderate
2025-12-05T16:00Z,132,125,moderate
2025-12-05T16:30Z,134,131,moderate
2025-12-05T17:00Z,131,130,moderate
2025-12-05T17:30Z,129,129,moderate
2025-12-05T18:00Z,126,128,moderate
2025-12-05T18:30Z,122,167,moderate
2025-12-05T19:00Z,111,124,moderate
2025-12-05T19:30Z,100,124,moderate
2025-12-05T20:00Z,89,109,low
2025-12-05T20:30Z,84,99,low
2025-12-05T21:00Z,78,90,low
2025-12-05T21:30Z,71,84,low
2025-12-05T22:00Z,73,67,low
2025-12-05T22:30Z,69,73,low
2025-12-05T23:00Z,66,75,low
2025-12-05T23:30Z,62,67,low
2025-12-06T00:00Z,62,63,low
2025-12-06T00:30Z,62,62,low
2025-12-06T01:00Z,57,62,low
2025-12-06T01:30Z,56,62,low
2025-12-06T02:00Z,58,56,low
2025-12-06T02:30Z,58,53,low
2025-12-06T03:00Z,55,53,low
2025-12-06T03:30Z,53,57,low
2025-12-06T04:00Z,51,56,low
2025-12-06T04:30Z,52,54,low
2025-12-06T05:00Z,53,52,low
2025-12-06T05:30Z,54,52,low
2025-12-06T06:00Z,55,58,low
2025-12-06T06:30Z,56,56,low
2025-12-06T07:00Z,57,55,low
2025-12-06T07:30Z,61,55,low
2025-12-06T08:00Z,71,57,low
2025-12-06T08:30Z,81,58,low
2025-12-06T09:00Z,90,69,low
2025-12-06T09:30Z,93,85,low
2025-12-06T10:00Z,94,89,low
2025-12-06T10:30Z,89,94,low
2025-12-06T11:00Z,89,102,low
2025-12-06T11:30Z,85,93,low
2025-12-06T12:00Z,88,94,low
2025-12-06T12:30Z,90,85,low
2025-12-06T13:00Z,89,87,low
2025-12-06T13:30Z,92,93,low
2025-12-06T14:00Z,95,91,low
2025-12-06T14:30Z,101,92,moderate
2025-12-06T15:00Z,104,104,moderate
2025-12-06T15:30Z,105,113,moderate
2025-12-06T16:00Z,111,111,moderate
2025-12-06T16:30Z,115,111,moderate
2025-12-06T17:00Z,119,115,moderate
2025-12-06T17:30Z,121,118,moderate
2025-12-06T18:00Z,122,122,moderate
2025-12-06T18:30Z,116,120,moderate
2025-12-06T19:00Z,114,120,moderate
2025-12-06T19:30Z,116,119,moderate
2025-12-06T20:00Z,113,114,moderate
2025-12-06T20:30Z,103,118,moderate
2025-12-06T21:00Z,94,111,low
2025-12-06T21:30Z,84,99,low
2025-12-06T22:00Z,74,85,low
2025-12-06T22:30Z,71,86,low
2025-12-06T23:00Z,71,71,low
2025-12-06T23:30Z,71,71,low
2025-12-07T00:00Z,69,72,low
2025-12-07T00:30Z,72,76,low
2025-12-07T01:00Z,73,74,low
2025-12-07T01:30Z,73,75,low
2025-12-07T02:00Z,77,77,low
2025-12-07T02:30Z,81,74,low
2025-12-07T03:00Z,78,74,low
2025-12-07T03:30Z,78,84,low
2025-12-07T04:00Z,82,85,low
2025-12-07T04:30Z,84,82,low
2025-12-07T05:00Z,90,88,low
2025-12-07T05:30Z,99,89,low
2025-12-07T06:00Z,110,99,moderate
2025-12-07T06:30Z,120,105,moderate
2025-12-07T07:00Z,129,126,moderate
2025-12-07T07:30Z,136,126,moderate
2025-12-07T08:00Z,144,151,moderate
2025-12-07T08:30Z,150,155,moderate
2025-12-07T09:00Z,159,148,moderate
2025-12-07T09:30Z,158,145,moderate
2025-12-07T10:00Z,153,155,moderate
2025-12-07T10:30Z,148,163,moderate
2025-12-07T11:00Z,145,149,moderate
2025-12-07T11:30Z,137,143,moderate
2025-12-07T12:00Z,132,143,moderate
2025-12-07T12:30Z,127,134,moderate
2025-12-07T13:00Z,124,136,moderate
2025-12-07T13:30Z,115,118,moderate
2025-12-07T14:00Z,104,102,moderate
2025-12-07T14:30Z,99,93,low
2025-12-07T15:00Z,104,83,moderate
2025-12-07T15:30Z,104,77,moderate
2025-12-07T16:00Z,106,81,moderate
2025-12-07T16:30Z,109,91,moderate
2025-12-07T17:00Z,105,94,moderate
2025-12-07T17:30Z,104,92,moderate
2025-12-07T18:00Z,97,85,low
2025-12-07T18:30Z,81,78,low
2025-12-07T19:00Z,73,76,low
2025-12-07T19:30Z,65,73,low
2025-12-07T20:00Z,57,70,low
2025-12-07T20:30Z,53,66,low
2025-12-07T21:00Z,54,68,low
2025-12-07T21:30Z,54,69,low
2025-12-07T22:00Z,51,69,low
2025-12-07T22:30Z,51,68,low
2025-12-07T23:00Z,51,68,low
2025-12-07T23:30Z,50,66,low
2025-12-08T00:00Z,55,67,low
2025-12-08T00:30Z,62,68,low
2025-12-08T01:00Z,62,67,low
2025-12-08T01:30Z,58,72,low
2025-12-08T02:00Z,58,73,low
2025-12-08T02:30Z,54,74,low
2025-12-08T03:00Z,57,80,low
2025-12-08T03:30Z,57,79,low
2025-12-08T04:00Z,49,81,low
2025-12-08T04:30Z,48,80,low
2025-12-08T05:00Z,44,83,low
2025-12-08T05:30Z,43,81,low
2025-12-08T06:00Z,46,85,low
2025-12-08T06:30Z,56,88,low
2025-12-08T07:00Z,57,93,low
2025-12-08T07:30Z,59,91,low
2025-12-08T08:00Z,66,98,low
2025-12-08T08:30Z,65,90,low
2025-12-08T09:00Z,69,93,low
2025-12-08T09:30Z,72,63,low
2025-12-08T10:00Z,67,70,low
2025-12-08T10:30Z,68,72,low
2025-12-08T11:00Z,65,62,low
2025-12-08T11:30Z,60,66,low
2025-12-08T12:00Z,62,63,low
2025-12-08T12:30Z,63,61,low
2025-12-08T13:00Z,68,58,low
2025-12-08T13:30Z,75,61,low
2025-12-08T14:00Z,87,71,low
2025-12-08T14:30Z,99,78,low
2025-12-08T15:00Z,106,93,moderate
2025-12-08T15:30Z,111,108,moderate
2025-12-08T16:00Z,113,117,moderate
2025-12-08T16:30Z,120,117,moderate
2025-12-08T17:00Z,121,120,moderate
2025-12-08T17:30Z,121,126,moderate
2025-12-08T18:00Z,124,128,moderate
2025-12-08T18:30Z,123,124,moderate
